abbr;elev;year
care_flac;644;2019
care_mont;644;2019
dact_glom;644;2019
fest_prat;644;2019
fest_rubr;644;2019
hipp_como;644;2019
plan_lanc;644;2019
poa_prat;644;2019
thym_pule;644;2019
trif_prat;644;2019
arrh_elat;644;2019
brac_pinn;644;2019
care_mont;644;2019
dact_glom;644;2019
fest_prat;644;2019
lath_prat;644;2019
plan_lanc;644;2019
poa_prat;644;2019
anth_odor;644;2019
arrh_elat;644;2019
brac_pinn;644;2019
care_cary;644;2019
care_mont;644;2019
holc_lana;644;2019
lath_prat;644;2019
lotu_corn;644;2019
plan_lanc;644;2019
thym_pule;644;2019
trif_prat;644;2019
anth_odor;644;2019
arrh_elat;644;2019
brac_pinn;644;2019
briz_medi;644;2019
care_cary;644;2019
care_mont;644;2019
dact_glom;644;2019
fest_prat;644;2019
fest_rubr;644;2019
holc_lana;644;2019
lath_prat;644;2019
lotu_corn;644;2019
orig_vulg;644;2019
plan_lanc;644;2019
thym_pule;644;2019
vici_crac;644;2019
arrh_elat;644;2019
brac_pinn;644;2019
care_cary;644;2019
care_mont;644;2019
care_orni;644;2019
dact_glom;644;2019
holc_lana;644;2019
lath_prat;644;2019
lotu_corn;644;2019
plan_lanc;644;2019
poa_prat;644;2019
sesl_albi;644;2019
thym_pule;644;2019
trif_prat;644;2019
vero_cham;644;2019
anth_odor;644;2019
arrh_elat;644;2019
brac_pinn;644;2019
briz_medi;644;2019
care_cary;644;2019
care_mont;644;2019
care_orni;644;2019
fest_prat;644;2019
fest_rubr;644;2019
lath_prat;644;2019
plan_lanc;644;2019
poa_prat;644;2019
thym_pule;644;2019
trif_prat;644;2019
anth_odor;644;2019
arrh_elat;644;2019
brac_pinn;644;2019
care_cary;644;2019
care_mont;644;2019
cyno_cris;644;2019
dact_glom;644;2019
holc_lana;644;2019
lath_prat;644;2019
anth_odor;644;2019
arrh_elat;644;2019
brac_pinn;644;2019
briz_medi;644;2019
care_cary;644;2019
care_flac;644;2019
care_mont;644;2019
care_orni;644;2019
care_pall;644;2019
care_sylv;644;2019
dact_glom;644;2019
fest_prat;644;2019
fest_rubr;644;2019
holc_lana;644;2019
lath_prat;644;2019
plan_lanc;644;2019
pote_erec;644;2019
prim_elat;644;2019
thym_pule;644;2019
trif_prat;644;2019
vero_cham;644;2019
vici_crac;644;2019
anth_odor;644;2019
arrh_elat;644;2019
briz_medi;644;2019
care_cary;644;2019
care_flac;644;2019
care_mont;644;2019
care_orni;644;2019
cyno_cris;644;2019
dact_glom;644;2019
fest_prat;644;2019
fest_rubr;644;2019
lotu_corn;644;2019
plan_lanc;644;2019
poa_prat;644;2019
prim_elat;644;2019
thym_pule;644;2019
trif_prat;644;2019
vero_cham;644;2019
vici_crac;644;2019
anth_odor;749;2019
cyno_cris;749;2019
fest_prat;749;2019
fest_rubr;749;2019
plan_lanc;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
vero_cham;749;2019
vici_crac;749;2019
anth_odor;749;2019
dact_glom;749;2019
fest_prat;749;2019
fest_rubr;749;2019
plan_lanc;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
trif_repe;749;2019
vero_cham;749;2019
anth_odor;749;2019
dact_glom;749;2019
fest_rubr;749;2019
phle_prat;749;2019
plan_lanc;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
trif_repe;749;2019
vero_cham;749;2019
vici_crac;749;2019
anth_odor;749;2019
dact_glom;749;2019
fest_prat;749;2019
fest_rubr;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
trif_repe;749;2019
vero_cham;749;2019
anth_odor;749;2019
dact_glom;749;2019
fest_prat;749;2019
fest_rubr;749;2019
lath_prat;749;2019
plan_lanc;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
trif_repe;749;2019
vero_cham;749;2019
anth_odor;749;2019
dact_glom;749;2019
fest_rubr;749;2019
plan_lanc;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
trif_repe;749;2019
vero_cham;749;2019
anth_odor;749;2019
arrh_elat;749;2019
dact_glom;749;2019
fest_prat;749;2019
fest_rubr;749;2019
lath_prat;749;2019
phle_prat;749;2019
plan_lanc;749;2019
rume_acet;749;2019
trif_prat;749;2019
trif_repe;749;2019
vero_cham;749;2019
vici_crac;749;2019
anth_odor;749;2019
dact_glom;749;2019
fest_rubr;749;2019
plan_lanc;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
trif_repe;749;2019
vero_cham;749;2019
anth_odor;749;2019
cyno_cris;749;2019
dact_glom;749;2019
fest_prat;749;2019
fest_rubr;749;2019
lath_prat;749;2019
phle_prat;749;2019
plan_lanc;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
trif_repe;749;2019
vero_cham;749;2019
anth_odor;749;2019
cyno_cris;749;2019
dact_glom;749;2019
fest_prat;749;2019
fest_rubr;749;2019
plan_lanc;749;2019
poa_triv;749;2019
rume_acet;749;2019
trif_prat;749;2019
vero_cham;749;2019
vici_crac;749;2019
bisc_laev;815;2019
cala_vari;815;2019
care_firm;815;2019
care_mucr;815;2019
care_semp;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
sesl_albi;815;2019
vale_saxa;815;2019
anth_odor;815;2019
cala_vari;815;2019
care_firm;815;2019
care_mucr;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
vale_saxa;815;2019
care_firm;815;2019
care_mucr;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
sesl_albi;815;2019
vale_saxa;815;2019
cala_alpi;815;2019
care_firm;815;2019
care_mucr;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
hipp_como;815;2019
sesl_albi;815;2019
vale_saxa;815;2019
care_firm;815;2019
care_mucr;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
sesl_albi;815;2019
vale_saxa;815;2019
care_firm;815;2019
care_mucr;815;2019
care_semp;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
sesl_albi;815;2019
vale_saxa;815;2019
care_firm;815;2019
care_mucr;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
sesl_albi;815;2019
vale_saxa;815;2019
cala_vari;815;2019
care_firm;815;2019
care_mucr;815;2019
care_semp;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
sesl_albi;815;2019
vale_saxa;815;2019
care_mucr;815;2019
eric_carn;815;2019
glob_cord;815;2019
pote_erec;815;2019
sesl_albi;815;2019
thym_prae;815;2019
vale_saxa;815;2019
anth_vuln;815;2019
cala_vari;815;2019
care_firm;815;2019
care_mucr;815;2019
drya_octo;815;2019
eric_carn;815;2019
glob_cord;815;2019
pote_erec;815;2019
sesl_albi;815;2019
vale_saxa;815;2019
cala_vari;1016;2019
care_digi;1016;2019
care_semp;1016;2019
dact_glom;1016;2019
cala_alpi;1016;2019
cala_vari;1016;2019
care_mucr;1016;2019
care_orni;1016;2019
care_semp;1016;2019
hipp_como;1016;2019
lotu_corn;1016;2019
pote_erec;1016;2019
sesl_albi;1016;2019
thym_prae;1016;2019
hipp_como;1016;2019
cala_alpi;1016;2019
care_semp;1016;2019
hipp_como;1016;2019
lath_prat;1016;2019
lotu_corn;1016;2019
pote_erec;1016;2019
rume_acet;1016;2019
sesl_albi;1016;2019
cala_alpi;1016;2019
cala_vari;1016;2019
care_digi;1016;2019
care_semp;1016;2019
lotu_corn;1016;2019
pote_erec;1016;2019
sesl_albi;1016;2019
thym_prae;1016;2019
trif_prat;1016;2019
viol_bifl;1016;2019
anth_vuln;1016;2019
cala_vari;1016;2019
care_mucr;1016;2019
care_orni;1016;2019
care_semp;1016;2019
eric_carn;1016;2019
glob_cord;1016;2019
hipp_como;1016;2019
lotu_corn;1016;2019
pote_erec;1016;2019
sesl_albi;1016;2019
thym_prae;1016;2019
cala_alpi;1016;2019
card_defl;1016;2019
care_digi;1016;2019
care_flac;1016;2019
lotu_corn;1016;2019
cala_vari;1016;2019
care_flac;1016;2019
care_orni;1016;2019
care_semp;1016;2019
hipp_como;1016;2019
lotu_corn;1016;2019
sesl_albi;1016;2019
cala_alpi;1016;2019
care_digi;1016;2019
care_semp;1016;2019
hipp_como;1016;2019
lotu_corn;1016;2019
pote_erec;1016;2019
sesl_albi;1016;2019
cala_vari;1016;2019
care_semp;1016;2019
thym_prae;1016;2019
briz_medi;1162;2019
care_flac;1162;2019
dact_glom;1162;2019
frag_vesc;1162;2019
plan_lanc;1162;2019
poa_prat;1162;2019
pote_erec;1162;2019
trif_prat;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
viol_bifl;1162;2019
anth_odor;1162;2019
briz_medi;1162;2019
cala_vari;1162;2019
care_cary;1162;2019
care_ferr;1162;2019
care_flac;1162;2019
care_pani;1162;2019
desc_cesp;1162;2019
fest_rubr;1162;2019
plan_lanc;1162;2019
poa_prat;1162;2019
pote_erec;1162;2019
sesl_albi;1162;2019
thym_prae;1162;2019
trif_prat;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
viol_bifl;1162;2019
anth_odor;1162;2019
briz_medi;1162;2019
care_ferr;1162;2019
care_flac;1162;2019
dact_glom;1162;2019
lotu_corn;1162;2019
plan_lanc;1162;2019
pote_erec;1162;2019
trif_prat;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
viol_bifl;1162;2019
anth_odor;1162;2019
briz_medi;1162;2019
care_ferr;1162;2019
care_flac;1162;2019
care_pani;1162;2019
dact_glom;1162;2019
fest_rubr;1162;2019
lotu_corn;1162;2019
plan_lanc;1162;2019
poa_prat;1162;2019
pote_erec;1162;2019
trif_prat;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
viol_bifl;1162;2019
anth_odor;1162;2019
briz_medi;1162;2019
care_cary;1162;2019
care_ferr;1162;2019
care_flac;1162;2019
desc_cesp;1162;2019
fest_rubr;1162;2019
lotu_corn;1162;2019
plan_lanc;1162;2019
pote_erec;1162;2019
trif_prat;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
viol_bifl;1162;2019
anth_odor;1162;2019
briz_medi;1162;2019
cala_vari;1162;2019
care_digi;1162;2019
care_flac;1162;2019
care_pani;1162;2019
dact_glom;1162;2019
desc_cesp;1162;2019
fest_rubr;1162;2019
frag_vesc;1162;2019
plan_lanc;1162;2019
poa_prat;1162;2019
trif_prat;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
anth_odor;1162;2019
briz_medi;1162;2019
care_ferr;1162;2019
care_flac;1162;2019
dact_glom;1162;2019
desc_cesp;1162;2019
lotu_corn;1162;2019
plan_lanc;1162;2019
poa_prat;1162;2019
pote_erec;1162;2019
thym_prae;1162;2019
trif_prat;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
briz_medi;1162;2019
cala_vari;1162;2019
care_ferr;1162;2019
care_flac;1162;2019
care_pani;1162;2019
poa_prat;1162;2019
pote_erec;1162;2019
sesl_albi;1162;2019
trif_prat;1162;2019
vero_cham;1162;2019
viol_bifl;1162;2019
briz_medi;1162;2019
cala_vari;1162;2019
care_ferr;1162;2019
dact_glom;1162;2019
frag_vesc;1162;2019
plan_lanc;1162;2019
pote_erec;1162;2019
sesl_albi;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
viol_bifl;1162;2019
agro_capi;1162;2019
anth_odor;1162;2019
briz_medi;1162;2019
care_ferr;1162;2019
care_flac;1162;2019
care_pani;1162;2019
dact_glom;1162;2019
desc_cesp;1162;2019
fest_rubr;1162;2019
plan_lanc;1162;2019
poa_prat;1162;2019
pote_erec;1162;2019
trif_prat;1162;2019
trif_repe;1162;2019
vero_cham;1162;2019
viol_bifl;1162;2019
cala_vari;1235;2019
care_firm;1235;2019
care_mucr;1235;2019
drya_octo;1235;2019
eric_carn;1235;2019
glob_cord;1235;2019
sesl_albi;1235;2019
thym_prae;1235;2019
vale_saxa;1235;2019
bisc_laev;1235;2019
cala_vari;1235;2019
care_firm;1235;2019
care_mucr;1235;2019
drya_octo;1235;2019
eric_carn;1235;2019
sesl_albi;1235;2019
vale_saxa;1235;2019
bisc_laev;1235;2019
cala_vari;1235;2019
care_firm;1235;2019
drya_octo;1235;2019
eric_carn;1235;2019
sesl_albi;1235;2019
thym_prae;1235;2019
vale_saxa;1235;2019
bisc_laev;1235;2019
cala_vari;1235;2019
care_firm;1235;2019
eric_carn;1235;2019
glob_cord;1235;2019
pote_erec;1235;2019
sesl_albi;1235;2019
vale_saxa;1235;2019
cala_vari;1235;2019
care_firm;1235;2019
care_mucr;1235;2019
drya_octo;1235;2019
eric_carn;1235;2019
sesl_albi;1235;2019
thym_prae;1235;2019
vale_saxa;1235;2019
cala_alpi;1235;2019
care_firm;1235;2019
care_mucr;1235;2019
eric_carn;1235;2019
sesl_albi;1235;2019
vale_saxa;1235;2019
bisc_laev;1235;2019
cala_vari;1235;2019
care_firm;1235;2019
care_mucr;1235;2019
drya_octo;1235;2019
eric_carn;1235;2019
sesl_albi;1235;2019
thym_prae;1235;2019
vale_saxa;1235;2019
cala_vari;1235;2019
care_firm;1235;2019
care_mucr;1235;2019
eric_carn;1235;2019
pote_erec;1235;2019
sesl_albi;1235;2019
vale_saxa;1235;2019
bisc_laev;1235;2019
cala_vari;1235;2019
care_firm;1235;2019
drya_octo;1235;2019
eric_carn;1235;2019
sesl_albi;1235;2019
thym_prae;1235;2019
vale_saxa;1235;2019
bisc_laev;1235;2019
cala_alpi;1235;2019
cala_vari;1235;2019
care_firm;1235;2019
care_mucr;1235;2019
drya_octo;1235;2019
eric_carn;1235;2019
thym_prae;1235;2019
vale_saxa;1235;2019
cala_vari;1446;2019
care_firm;1446;2019
drya_octo;1446;2019
eric_carn;1446;2019
pote_erec;1446;2019
sesl_albi;1446;2019
vacc_myrt;1446;2019
vale_saxa;1446;2019
cala_vari;1446;2019
care_ferr;1446;2019
care_firm;1446;2019
eric_carn;1446;2019
lotu_corn;1446;2019
pote_erec;1446;2019
sesl_albi;1446;2019
vale_saxa;1446;2019
bisc_laev;1446;2019
cala_vari;1446;2019
care_firm;1446;2019
drya_octo;1446;2019
eric_carn;1446;2019
lotu_corn;1446;2019
pote_erec;1446;2019
sesl_albi;1446;2019
vale_saxa;1446;2019
bisc_laev;1446;2019
cala_vari;1446;2019
care_firm;1446;2019
care_mucr;1446;2019
drya_octo;1446;2019
eric_carn;1446;2019
pote_erec;1446;2019
sesl_albi;1446;2019
vale_saxa;1446;2019
bisc_laev;1446;2019
cala_vari;1446;2019
care_firm;1446;2019
drya_octo;1446;2019
eric_carn;1446;2019
sesl_albi;1446;2019
vacc_myrt;1446;2019
vale_saxa;1446;2019
bisc_laev;1446;2019
cala_vari;1446;2019
care_firm;1446;2019
care_orni;1446;2019
drya_octo;1446;2019
eric_carn;1446;2019
holc_lana;1446;2019
sesl_albi;1446;2019
vacc_myrt;1446;2019
vacc_viti;1446;2019
vale_saxa;1446;2019
bisc_laev;1446;2019
cala_vari;1446;2019
care_firm;1446;2019
drya_octo;1446;2019
eric_carn;1446;2019
sesl_albi;1446;2019
vale_saxa;1446;2019
bisc_laev;1446;2019
care_ferr;1446;2019
care_firm;1446;2019
care_orni;1446;2019
drya_octo;1446;2019
eric_carn;1446;2019
sesl_albi;1446;2019
vacc_viti;1446;2019
vale_saxa;1446;2019
bisc_laev;1446;2019
care_firm;1446;2019
care_mucr;1446;2019
drya_octo;1446;2019
eric_carn;1446;2019
sesl_albi;1446;2019
vale_saxa;1446;2019
bisc_laev;1446;2019
care_firm;1446;2019
drya_octo;1446;2019
sesl_albi;1446;2019
vale_saxa;1446;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
briz_medi;1805;2019
card_defl;1805;2019
care_ferr;1805;2019
care_orni;1805;2019
care_semp;1805;2019
fest_nori;1805;2019
heli_numm;1805;2019
pote_aure;1805;2019
anth_vuln;1805;2019
briz_medi;1805;2019
cala_vari;1805;2019
card_defl;1805;2019
care_orni;1805;2019
care_semp;1805;2019
heli_numm;1805;2019
lotu_corn;1805;2019
pote_aure;1805;2019
sesl_albi;1805;2019
trif_prat;1805;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
briz_medi;1805;2019
cala_alpi;1805;2019
card_defl;1805;2019
care_ferr;1805;2019
care_orni;1805;2019
care_semp;1805;2019
heli_numm;1805;2019
hipp_como;1805;2019
lotu_corn;1805;2019
pote_aure;1805;2019
sesl_albi;1805;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
briz_medi;1805;2019
cala_alpi;1805;2019
card_defl;1805;2019
care_orni;1805;2019
care_semp;1805;2019
heli_numm;1805;2019
hipp_como;1805;2019
lotu_corn;1805;2019
sesl_albi;1805;2019
trif_prat;1805;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
briz_medi;1805;2019
cala_alpi;1805;2019
card_defl;1805;2019
care_ferr;1805;2019
care_orni;1805;2019
care_semp;1805;2019
fest_nori;1805;2019
heli_numm;1805;2019
hipp_como;1805;2019
pote_aure;1805;2019
sesl_albi;1805;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
briz_medi;1805;2019
cala_alpi;1805;2019
care_ferr;1805;2019
care_orni;1805;2019
care_semp;1805;2019
fest_nori;1805;2019
heli_numm;1805;2019
pote_aure;1805;2019
sesl_albi;1805;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
briz_medi;1805;2019
cala_vari;1805;2019
card_defl;1805;2019
care_ferr;1805;2019
care_semp;1805;2019
fest_nori;1805;2019
heli_numm;1805;2019
hipp_como;1805;2019
sesl_albi;1805;2019
thym_prae;1805;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
care_ferr;1805;2019
care_orni;1805;2019
care_semp;1805;2019
fest_nori;1805;2019
frag_vesc;1805;2019
heli_numm;1805;2019
hipp_como;1805;2019
lotu_corn;1805;2019
sesl_albi;1805;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
briz_medi;1805;2019
care_orni;1805;2019
care_semp;1805;2019
fest_nori;1805;2019
lotu_corn;1805;2019
pote_aure;1805;2019
sesl_albi;1805;2019
thym_prae;1805;2019
vacc_viti;1805;2019
viol_bifl;1805;2019
anth_vuln;1805;2019
bisc_laev;1805;2019
briz_medi;1805;2019
cala_alpi;1805;2019
card_defl;1805;2019
desc_cesp;1805;2019
fest_nori;1805;2019
fest_rubr;1805;2019
gera_sylv;1805;2019
heli_numm;1805;2019
pote_aure;1805;2019
pote_erec;1805;2019
sesl_albi;1805;2019
vacc_viti;1805;2019
viol_bifl;1805;2019
anth_vuln;2017;2019
care_semp;2017;2019
fest_nori;2017;2019
fest_quad;2017;2019
heli_alpe;2017;2019
heli_numm;2017;2019
pote_aure;2017;2019
sesl_albi;2017;2019
trif_prat;2017;2019
vacc_viti;2017;2019
viol_bifl;2017;2019
anth_vuln;2017;2019
care_ferr;2017;2019
care_semp;2017;2019
desc_cesp;2017;2019
fest_nori;2017;2019
fest_quad;2017;2019
heli_alpe;2017;2019
heli_numm;2017;2019
lotu_corn;2017;2019
poa_alpi;2017;2019
sesl_albi;2017;2019
thym_prae;2017;2019
trif_prat;2017;2019
viol_bifl;2017;2019
agro_capi;2017;2019
anth_vuln;2017;2019
care_ferr;2017;2019
care_semp;2017;2019
desc_cesp;2017;2019
fest_nori;2017;2019
fest_quad;2017;2019
heli_numm;2017;2019
lotu_corn;2017;2019
nard_stri;2017;2019
poa_alpi;2017;2019
pote_aure;2017;2019
sesl_albi;2017;2019
trif_prat;2017;2019
viol_bifl;2017;2019
care_ferr;2017;2019
care_orni;2017;2019
care_semp;2017;2019
drya_octo;2017;2019
fest_quad;2017;2019
heli_alpe;2017;2019
lotu_corn;2017;2019
pote_aure;2017;2019
sesl_albi;2017;2019
vacc_myrt;2017;2019
vacc_viti;2017;2019
anth_vuln;2017;2019
care_semp;2017;2019
drya_octo;2017;2019
fest_nori;2017;2019
fest_quad;2017;2019
pote_aure;2017;2019
sesl_albi;2017;2019
vacc_myrt;2017;2019
care_firm;2017;2019
care_orni;2017;2019
care_semp;2017;2019
drya_octo;2017;2019
fest_nori;2017;2019
fest_quad;2017;2019
heli_alpe;2017;2019
pote_aure;2017;2019
sesl_albi;2017;2019
vacc_myrt;2017;2019
vacc_viti;2017;2019
card_defl;2017;2019
care_ferr;2017;2019
care_orni;2017;2019
care_semp;2017;2019
drya_octo;2017;2019
fest_quad;2017;2019
heli_alpe;2017;2019
heli_numm;2017;2019
pote_aure;2017;2019
sesl_albi;2017;2019
vacc_myrt;2017;2019
vacc_viti;2017;2019
viol_bifl;2017;2019
care_ferr;2017;2019
care_orni;2017;2019
care_semp;2017;2019
drya_octo;2017;2019
eric_carn;2017;2019
fest_nori;2017;2019
fest_quad;2017;2019
fest_rubr;2017;2019
heli_alpe;2017;2019
heli_numm;2017;2019
poa_alpi;2017;2019
pote_aure;2017;2019
sesl_albi;2017;2019
trif_prat;2017;2019
vacc_myrt;2017;2019
vacc_viti;2017;2019
viol_bifl;2017;2019
care_firm;2017;2019
care_orni;2017;2019
care_semp;2017;2019
drya_octo;2017;2019
heli_alpe;2017;2019
lotu_corn;2017;2019
poa_alpi;2017;2019
pote_aure;2017;2019
sesl_albi;2017;2019
vacc_myrt;2017;2019
vacc_viti;2017;2019
viol_bifl;2017;2019
care_semp;2017;2019
drya_octo;2017;2019
fest_nori;2017;2019
fest_quad;2017;2019
sesl_albi;2017;2019
vacc_myrt;2017;2019
vacc_viti;2017;2019
anth_odor;768;2019
arrh_elat;768;2019
care_cary;768;2019
care_flac;768;2019
cyno_cris;768;2019
dact_glom;768;2019
fest_rubr;768;2019
orig_vulg;768;2019
plan_lanc;768;2019
poa_triv;768;2019
pote_erec;768;2019
trif_prat;768;2019
trif_repe;768;2019
vero_cham;768;2019
anth_odor;768;2019
care_cary;768;2019
cyno_cris;768;2019
fest_nigr;768;2019
fest_prat;768;2019
fest_rubr;768;2019
poa_prat;768;2019
thym_pule;768;2019
trif_prat;768;2019
vero_cham;768;2019
anth_odor;768;2019
care_cary;768;2019
care_flac;768;2019
care_sylv;768;2019
dact_glom;768;2019
fest_rubr;768;2019
holc_lana;768;2019
orig_vulg;768;2019
plan_lanc;768;2019
prim_elat;768;2019
trif_prat;768;2019
vero_cham;768;2019
anth_odor;768;2019
care_cary;768;2019
care_flac;768;2019
care_orni;768;2019
care_pani;768;2019
care_sylv;768;2019
cyno_cris;768;2019
dact_glom;768;2019
fest_nigr;768;2019
fest_prat;768;2019
fest_rubr;768;2019
frag_vesc;768;2019
orig_vulg;768;2019
poa_prat;768;2019
pote_erec;768;2019
prim_elat;768;2019
sesl_albi;768;2019
trif_prat;768;2019
vero_cham;768;2019
anth_odor;768;2019
care_cary;768;2019
care_flac;768;2019
cyno_cris;768;2019
dact_glom;768;2019
desc_cesp;768;2019
fest_prat;768;2019
fest_rubr;768;2019
frag_vesc;768;2019
holc_lana;768;2019
orig_vulg;768;2019
poa_prat;768;2019
sesl_albi;768;2019
trif_prat;768;2019
trif_repe;768;2019
vero_cham;768;2019
anth_odor;768;2019
care_cary;768;2019
care_pani;768;2019
care_sylv;768;2019
cyno_cris;768;2019
dact_glom;768;2019
fest_nigr;768;2019
fest_prat;768;2019
fest_rubr;768;2019
frag_vesc;768;2019
lotu_corn;768;2019
orig_vulg;768;2019
poa_prat;768;2019
pote_erec;768;2019
prim_elat;768;2019
sesl_albi;768;2019
trif_prat;768;2019
vero_cham;768;2019
anth_odor;768;2019
care_cary;768;2019
dact_glom;768;2019
fest_rubr;768;2019
frag_vesc;768;2019
holc_lana;768;2019
lotu_corn;768;2019
orig_vulg;768;2019
poa_prat;768;2019
trif_prat;768;2019
trif_repe;768;2019
vero_cham;768;2019
agro_capi;768;2019
care_cary;768;2019
care_sylv;768;2019
cyno_cris;768;2019
dact_glom;768;2019
fest_prat;768;2019
fest_rubr;768;2019
frag_vesc;768;2019
lotu_corn;768;2019
orig_vulg;768;2019
poa_prat;768;2019
pote_erec;768;2019
sesl_albi;768;2019
trif_prat;768;2019
vero_cham;768;2019
anth_odor;768;2019
brac_pinn;768;2019
briz_medi;768;2019
care_cary;768;2019
care_flac;768;2019
dact_glom;768;2019
fest_rubr;768;2019
frag_vesc;768;2019
holc_lana;768;2019
lotu_corn;768;2019
orig_vulg;768;2019
poa_prat;768;2019
pote_erec;768;2019
sesl_albi;768;2019
vero_cham;768;2019
care_cary;768;2019
care_pall;768;2019
care_sylv;768;2019
dact_glom;768;2019
fest_rubr;768;2019
frag_vesc;768;2019
orig_vulg;768;2019
poa_prat;768;2019
poa_triv;768;2019
trif_prat;768;2019
trif_repe;768;2019
vero_cham;768;2019
agro_capi;1240;2019
briz_medi;1240;2019
care_cary;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_orni;1240;2019
care_oval;1240;2019
care_pani;1240;2019
care_sylv;1240;2019
caru_carv;1240;2019
dact_glom;1240;2019
desc_cesp;1240;2019
fest_prat;1240;2019
lotu_corn;1240;2019
plan_lanc;1240;2019
pote_erec;1240;2019
thym_pule;1240;2019
agro_capi;1240;2019
briz_medi;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_fusc;1240;2019
care_oval;1240;2019
care_pani;1240;2019
care_sylv;1240;2019
cyno_cris;1240;2019
dact_glom;1240;2019
fest_prat;1240;2019
fest_rubr;1240;2019
lotu_corn;1240;2019
nard_stri;1240;2019
plan_lanc;1240;2019
plan_medi;1240;2019
pote_erec;1240;2019
thym_prae;1240;2019
trif_prat;1240;2019
anth_odor;1240;2019
briz_medi;1240;2019
care_cary;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_fusc;1240;2019
care_pall;1240;2019
care_pani;1240;2019
cyno_cris;1240;2019
fest_prat;1240;2019
lotu_corn;1240;2019
nard_stri;1240;2019
plan_lanc;1240;2019
plan_medi;1240;2019
pote_erec;1240;2019
thym_pule;1240;2019
trif_prat;1240;2019
agro_capi;1240;2019
anth_vuln;1240;2019
briz_medi;1240;2019
card_defl;1240;2019
care_flac;1240;2019
care_orni;1240;2019
care_oval;1240;2019
care_pani;1240;2019
care_sylv;1240;2019
cyno_cris;1240;2019
dact_glom;1240;2019
fest_prat;1240;2019
fest_rubr;1240;2019
lotu_corn;1240;2019
plan_lanc;1240;2019
plan_medi;1240;2019
pote_erec;1240;2019
thym_prae;1240;2019
trif_prat;1240;2019
agro_capi;1240;2019
anth_odor;1240;2019
anth_vuln;1240;2019
briz_medi;1240;2019
card_defl;1240;2019
care_digi;1240;2019
care_ferr;1240;2019
care_firm;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_orni;1240;2019
care_pall;1240;2019
care_pani;1240;2019
care_sylv;1240;2019
caru_carv;1240;2019
desc_cesp;1240;2019
frag_vesc;1240;2019
lotu_corn;1240;2019
plan_lanc;1240;2019
plan_medi;1240;2019
poa_alpi;1240;2019
pote_erec;1240;2019
sesl_albi;1240;2019
thym_prae;1240;2019
trif_prat;1240;2019
trif_repe;1240;2019
agro_capi;1240;2019
anth_odor;1240;2019
briz_medi;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_fusc;1240;2019
care_oval;1240;2019
care_pani;1240;2019
care_sylv;1240;2019
fest_prat;1240;2019
lotu_corn;1240;2019
nard_stri;1240;2019
plan_lanc;1240;2019
plan_medi;1240;2019
pote_erec;1240;2019
agro_capi;1240;2019
briz_medi;1240;2019
care_ferr;1240;2019
care_flac;1240;2019
care_flav;1240;2019
care_sylv;1240;2019
cyno_cris;1240;2019
dact_glom;1240;2019
desc_cesp;1240;2019
fest_prat;1240;2019
nard_stri;1240;2019
plan_lanc;1240;2019
poa_triv;1240;2019
pote_erec;1240;2019
trif_prat;1240;2019
